taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,srcEntityId,dstEntityId,srcPortHint,dstPortHint,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
96,1,8,2236962,URMA_WRITE,7,0ns,28,,0,0,5,5,0.0,545.96944,0.0,0.0,32.7778
97,1,8,2236962,URMA_WRITE,7,0ns,28,,0,0,6,6,0.0,779.40964,0.0,0.0,22.9606
98,1,9,2236962,URMA_WRITE,7,0ns,29,,0,0,3,3,0.0,546.38048,0.0,0.0,32.7532
99,1,9,2236962,URMA_WRITE,7,0ns,29,,0,0,4,4,0.0,547.5272,0.0,0.0,32.6846
100,1,9,2236962,URMA_WRITE,7,0ns,29,,0,0,5,5,0.0,547.5272,0.0,0.0,32.6846
101,1,9,2236962,URMA_WRITE,7,0ns,29,,0,0,6,6,0.0,779.27584,0.0,0.0,22.9645
102,2,1,8947849,URMA_WRITE,7,0ns,30,,0,0,1,1,0.0,195.87198,0.0,0.0,365.457
103,2,3,8947849,URMA_WRITE,7,0ns,31,,0,0,2,2,0.0,195.87198,0.0,0.0,365.457
104,2,0,8947849,URMA_WRITE,7,0ns,32,,0,0,0,1,0.0,195.87198,0.0,0.0,365.457
105,2,4,2236962,URMA_WRITE,7,0ns,33,,0,0,3,3,0.0,546.6992,0.0,0.0,32.7341
106,2,4,2236962,URMA_WRITE,7,0ns,33,,0,0,4,4,0.0,547.37384,0.0,0.0,32.6937
107,2,4,2236962,URMA_WRITE,7,0ns,33,,0,0,5,5,0.0,547.37384,0.0,0.0,32.6937
108,2,4,2236963,URMA_WRITE,7,0ns,33,,0,0,6,6,0.0,726.99644,0.0,0.0,24.6159
109,2,15,2236962,URMA_WRITE,7,0ns,34,,0,0,3,3,0.0,546.7992,0.0,0.0,32.7281
110,2,15,2236962,URMA_WRITE,7,0ns,34,,0,0,4,4,0.0,546.7992,0.0,0.0,32.7281
111,2,15,2236962,URMA_WRITE,7,0ns,34,,0,0,5,5,0.0,546.7992,0.0,0.0,32.7281
112,2,15,2236963,URMA_WRITE,7,0ns,34,,0,0,6,6,0.0,720.23644,0.0,0.0,24.847
113,2,5,2236962,URMA_WRITE,7,0ns,35,,0,0,3,3,0.0,547.05544,0.0,0.0,32.7128
114,2,5,2236962,URMA_WRITE,7,0ns,35,,0,0,4,4,0.0,547.05544,0.0,0.0,32.7128
115,2,5,2236962,URMA_WRITE,7,0ns,35,,0,0,5,5,0.0,547.05544,0.0,0.0,32.7128
116,2,5,2236963,URMA_WRITE,7,0ns,35,,0,0,6,6,0.0,595.60572,0.0,0.0,30.0462
117,2,14,2236962,URMA_WRITE,7,0ns,36,,0,0,3,3,0.0,546.7892,0.0,0.0,32.7287
118,2,14,2236962,URMA_WRITE,7,0ns,36,,0,0,4,4,0.0,546.7892,0.0,0.0,32.7287
119,2,14,2236962,URMA_WRITE,7,0ns,36,,0,0,5,5,0.0,547.03496,0.0,0.0,32.714
120,2,14,2236963,URMA_WRITE,7,0ns,36,,0,0,6,6,0.0,765.1942,0.0,0.0,23.3871
121,2,6,2236962,URMA_WRITE,7,0ns,37,,0,0,3,3,0.0,546.8292,0.0,0.0,32.7263
122,2,6,2236962,URMA_WRITE,7,0ns,37,,0,0,4,4,0.0,547.46648,0.0,0.0,32.6882
123,2,6,2236962,URMA_WRITE,7,0ns,37,,0,0,5,5,0.0,547.46648,0.0,0.0,32.6882
124,2,6,2236963,URMA_WRITE,7,0ns,37,,0,0,6,6,0.0,645.83396,0.0,0.0,27.7095
125,2,13,2236962,URMA_WRITE,7,0ns,38,,0,0,3,3,0.0,546.7792,0.0,0.0,32.7293
126,2,13,2236962,URMA_WRITE,7,0ns,38,,0,0,4,4,0.0,546.7792,0.0,0.0,32.7293
127,2,13,2236962,URMA_WRITE,7,0ns,38,,0,0,5,5,0.0,546.7792,0.0,0.0,32.7293
128,2,13,2236962,URMA_WRITE,7,0ns,38,,0,0,6,6,0.0,781.42068,0.0,0.0,22.9015
129,2,7,2236962,URMA_WRITE,7,0ns,39,,0,0,3,3,0.0,546.8392,0.0,0.0,32.7257
130,2,7,2236962,URMA_WRITE,7,0ns,39,,0,0,4,4,0.0,546.8392,0.0,0.0,32.7257
131,2,7,2236962,URMA_WRITE,7,0ns,39,,0,0,5,5,0.0,546.8392,0.0,0.0,32.7257
132,2,7,2236962,URMA_WRITE,7,0ns,39,,0,0,6,6,0.0,781.71282,0.0,0.0,22.8929
133,2,12,2236962,URMA_WRITE,7,0ns,40,,0,0,3,3,0.0,546.95184,0.0,0.0,32.719
134,2,12,2236962,URMA_WRITE,7,0ns,40,,0,0,4,4,0.0,546.95184,0.0,0.0,32.719
135,2,12,2236962,URMA_WRITE,7,0ns,40,,0,0,5,5,0.0,546.95184,0.0,0.0,32.719
136,2,12,2236962,URMA_WRITE,7,0ns,40,,0,0,6,6,0.0,595.26516,0.0,0.0,30.0634
137,2,8,2236962,URMA_WRITE,7,0ns,41,,0,0,3,3,0.0,545.76144,0.0,0.0,32.7903
138,2,8,2236962,URMA_WRITE,7,0ns,41,,0,0,4,4,0.0,545.76144,0.0,0.0,32.7903
139,2,8,2236962,URMA_WRITE,7,0ns,41,,0,0,5,5,0.0,545.76144,0.0,0.0,32.7903
140,2,8,2236962,URMA_WRITE,7,0ns,41,,0,0,6,6,0.0,781.92282,0.0,0.0,22.8868
141,2,11,2236962,URMA_WRITE,7,0ns,42,,0,0,3,3,0.0,546.6492,0.0,0.0,32.7371
142,2,11,2236962,URMA_WRITE,7,0ns,42,,0,0,4,4,0.0,546.7592,0.0,0.0,32.7305
143,2,11,2236962,URMA_WRITE,7,0ns,42,,0,0,5,5,0.0,546.7592,0.0,0.0,32.7305
144,2,11,2236962,URMA_WRITE,7,0ns,42,,0,0,6,6,0.0,781.98282,0.0,0.0,22.885
145,2,9,2236962,URMA_WRITE,7,0ns,43,,0,0,3,3,0.0,547.09544,0.0,0.0,32.7104
146,2,9,2236962,URMA_WRITE,7,0ns,43,,0,0,4,4,0.0,547.47696,0.0,0.0,32.6876
147,2,9,2236962,URMA_WRITE,7,0ns,43,,0,0,5,5,0.0,547.47696,0.0,0.0,32.6876
148,2,9,2236962,URMA_WRITE,7,0ns,43,,0,0,6,6,0.0,781.96282,0.0,0.0,22.8856
149,2,10,2236962,URMA_WRITE,7,0ns,44,,0,0,3,3,0.0,547.96112,0.0,0.0,32.6587
150,2,10,2236962,URMA_WRITE,7,0ns,44,,0,0,4,4,0.0,547.96112,0.0,0.0,32.6587
151,2,10,2236962,URMA_WRITE,7,0ns,44,,0,0,5,5,0.0,547.96112,0.0,0.0,32.6587
152,2,10,2236962,URMA_WRITE,7,0ns,44,,0,0,6,6,0.0,781.97282,0.0,0.0,22.8853
