taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,srcEntityId,dstEntityId,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
116,7,13,8947848,URMA_WRITE,7,0ns,116,,0,0,0.0,554.90864,0.0,0.0,128.9992
117,7,0,8947848,URMA_WRITE,7,0ns,117,,0,0,0.0,557.08494,0.0,0.0,128.4953
118,7,14,8947848,URMA_WRITE,7,0ns,118,,0,0,0.0,554.65372,0.0,0.0,129.0585
119,7,15,8947848,URMA_WRITE,7,0ns,119,,0,0,0.0,551.35306,0.0,0.0,129.8311
120,8,7,8947849,URMA_WRITE,7,0ns,120,,0,0,0.0,561.04866,0.0,0.0,127.5875
121,8,9,8947849,URMA_WRITE,7,0ns,121,,0,0,0.0,182.37834,0.0,0.0,392.4961
122,8,6,8947849,URMA_WRITE,7,0ns,122,,0,0,0.0,561.70836,0.0,0.0,127.4376
123,8,10,8947849,URMA_WRITE,7,0ns,123,,0,0,0.0,182.37834,0.0,0.0,392.4961
124,8,5,8947849,URMA_WRITE,7,0ns,124,,0,0,0.0,560.64432,0.0,0.0,127.6795
125,8,11,8947849,URMA_WRITE,7,0ns,125,,0,0,0.0,182.37834,0.0,0.0,392.4961
126,8,4,8947849,URMA_WRITE,7,0ns,126,,0,0,0.0,551.38722,0.0,0.0,129.8231
127,8,12,8947849,URMA_WRITE,7,0ns,127,,0,0,0.0,557.19336,0.0,0.0,128.4703
128,8,3,8947848,URMA_WRITE,7,0ns,128,,0,0,0.0,556.5547,0.0,0.0,128.6177
129,8,13,8947848,URMA_WRITE,7,0ns,129,,0,0,0.0,558.2105,0.0,0.0,128.2362
130,8,2,8947848,URMA_WRITE,7,0ns,130,,0,0,0.0,555.39274,0.0,0.0,128.8868
131,8,14,8947848,URMA_WRITE,7,0ns,131,,0,0,0.0,559.78096,0.0,0.0,127.8764
132,8,1,8947848,URMA_WRITE,7,0ns,132,,0,0,0.0,551.65452,0.0,0.0,129.7602
133,8,15,8947848,URMA_WRITE,7,0ns,133,,0,0,0.0,553.72406,0.0,0.0,129.2752
134,8,0,8947848,URMA_WRITE,7,0ns,134,,0,0,0.0,553.39102,0.0,0.0,129.353
135,9,8,8947849,URMA_WRITE,7,0ns,135,,0,0,0.0,182.37834,0.0,0.0,392.4961
136,9,10,8947849,URMA_WRITE,7,0ns,136,,0,0,0.0,182.37834,0.0,0.0,392.4961
137,9,7,8947849,URMA_WRITE,7,0ns,137,,0,0,0.0,556.43222,0.0,0.0,128.646
138,9,11,8947849,URMA_WRITE,7,0ns,138,,0,0,0.0,182.37834,0.0,0.0,392.4961
139,9,6,8947849,URMA_WRITE,7,0ns,139,,0,0,0.0,548.9896,0.0,0.0,130.3901
140,9,12,8947849,URMA_WRITE,7,0ns,140,,0,0,0.0,551.73614,0.0,0.0,129.741
141,9,5,8947849,URMA_WRITE,7,0ns,141,,0,0,0.0,561.4499,0.0,0.0,127.4963
142,9,13,8947849,URMA_WRITE,7,0ns,142,,0,0,0.0,552.18588,0.0,0.0,129.6353
143,9,4,8947848,URMA_WRITE,7,0ns,143,,0,0,0.0,555.61332,0.0,0.0,128.8356
144,9,14,8947848,URMA_WRITE,7,0ns,144,,0,0,0.0,553.19284,0.0,0.0,129.3993
145,9,3,8947848,URMA_WRITE,7,0ns,145,,0,0,0.0,554.01456,0.0,0.0,129.2074
146,9,15,8947848,URMA_WRITE,7,0ns,146,,0,0,0.0,555.54614,0.0,0.0,128.8512
147,9,2,8947848,URMA_WRITE,7,0ns,147,,0,0,0.0,548.435,0.0,0.0,130.5219
148,9,0,8947848,URMA_WRITE,7,0ns,148,,0,0,0.0,552.3027,0.0,0.0,129.6079
149,9,1,8947848,URMA_WRITE,7,0ns,149,,0,0,0.0,561.30786,0.0,0.0,127.5286
150,10,9,8947849,URMA_WRITE,7,0ns,150,,0,0,0.0,182.37834,0.0,0.0,392.4961
151,10,11,8947849,URMA_WRITE,7,0ns,151,,0,0,0.0,182.37834,0.0,0.0,392.4961
152,10,8,8947849,URMA_WRITE,7,0ns,152,,0,0,0.0,182.37834,0.0,0.0,392.4961
153,10,12,8947849,URMA_WRITE,7,0ns,153,,0,0,0.0,559.22314,0.0,0.0,128.004
154,10,7,8947849,URMA_WRITE,7,0ns,154,,0,0,0.0,556.01006,0.0,0.0,128.7437
155,10,13,8947849,URMA_WRITE,7,0ns,155,,0,0,0.0,557.19936,0.0,0.0,128.4689
156,10,6,8947849,URMA_WRITE,7,0ns,156,,0,0,0.0,552.11988,0.0,0.0,129.6508
157,10,14,8947849,URMA_WRITE,7,0ns,157,,0,0,0.0,555.31048,0.0,0.0,128.9059
158,10,5,8947848,URMA_WRITE,7,0ns,158,,0,0,0.0,562.49342,0.0,0.0,127.2598
159,10,15,8947848,URMA_WRITE,7,0ns,159,,0,0,0.0,557.3046,0.0,0.0,128.4446
160,10,4,8947848,URMA_WRITE,7,0ns,160,,0,0,0.0,559.60804,0.0,0.0,127.9159
161,10,0,8947848,URMA_WRITE,7,0ns,161,,0,0,0.0,554.7618,0.0,0.0,129.0334
162,10,3,8947848,URMA_WRITE,7,0ns,162,,0,0,0.0,557.81332,0.0,0.0,128.3275
163,10,1,8947848,URMA_WRITE,7,0ns,163,,0,0,0.0,557.85772,0.0,0.0,128.3173
164,10,2,8947848,URMA_WRITE,7,0ns,164,,0,0,0.0,557.20236,0.0,0.0,128.4682
165,11,10,8947849,URMA_WRITE,7,0ns,165,,0,0,0.0,182.37834,0.0,0.0,392.4961
166,11,12,8947849,URMA_WRITE,7,0ns,166,,0,0,0.0,554.47142,0.0,0.0,129.101
167,11,9,8947849,URMA_WRITE,7,0ns,167,,0,0,0.0,182.37834,0.0,0.0,392.4961
168,11,13,8947849,URMA_WRITE,7,0ns,168,,0,0,0.0,558.07636,0.0,0.0,128.267
169,11,8,8947849,URMA_WRITE,7,0ns,169,,0,0,0.0,182.37834,0.0,0.0,392.4961
170,11,14,8947849,URMA_WRITE,7,0ns,170,,0,0,0.0,560.36388,0.0,0.0,127.7434
171,11,7,8947849,URMA_WRITE,7,0ns,171,,0,0,0.0,555.56862,0.0,0.0,128.846
172,11,15,8947849,URMA_WRITE,7,0ns,172,,0,0,0.0,560.63386,0.0,0.0,127.6819
173,11,6,8947848,URMA_WRITE,7,0ns,173,,0,0,0.0,562.71144,0.0,0.0,127.2105
174,11,0,8947848,URMA_WRITE,7,0ns,174,,0,0,0.0,555.48698,0.0,0.0,128.8649
175,11,5,8947848,URMA_WRITE,7,0ns,175,,0,0,0.0,555.4755,0.0,0.0,128.8676
176,11,1,8947848,URMA_WRITE,7,0ns,176,,0,0,0.0,564.0613,0.0,0.0,126.906
177,11,4,8947848,URMA_WRITE,7,0ns,177,,0,0,0.0,558.47144,0.0,0.0,128.1763
178,11,2,8947848,URMA_WRITE,7,0ns,178,,0,0,0.0,555.89914,0.0,0.0,128.7694
179,11,3,8947848,URMA_WRITE,7,0ns,179,,0,0,0.0,557.99372,0.0,0.0,128.286
180,12,11,8947849,URMA_WRITE,7,0ns,180,,0,0,0.0,554.57864,0.0,0.0,129.076
181,12,13,8947849,URMA_WRITE,7,0ns,181,,0,0,0.0,182.37834,0.0,0.0,392.4961
182,12,10,8947849,URMA_WRITE,7,0ns,182,,0,0,0.0,556.02892,0.0,0.0,128.7393
183,12,14,8947849,URMA_WRITE,7,0ns,183,,0,0,0.0,182.37834,0.0,0.0,392.4961
184,12,9,8947849,URMA_WRITE,7,0ns,184,,0,0,0.0,551.78574,0.0,0.0,129.7293
185,12,15,8947849,URMA_WRITE,7,0ns,185,,0,0,0.0,182.37834,0.0,0.0,392.4961
186,12,8,8947849,URMA_WRITE,7,0ns,186,,0,0,0.0,557.51944,0.0,0.0,128.3951
187,12,0,8947849,URMA_WRITE,7,0ns,187,,0,0,0.0,552.94836,0.0,0.0,129.4566
188,12,7,8947848,URMA_WRITE,7,0ns,188,,0,0,0.0,551.57092,0.0,0.0,129.7798
189,12,1,8947848,URMA_WRITE,7,0ns,189,,0,0,0.0,550.5687,0.0,0.0,130.0161
190,12,6,8947848,URMA_WRITE,7,0ns,190,,0,0,0.0,550.6776,0.0,0.0,129.9904
191,12,2,8947848,URMA_WRITE,7,0ns,191,,0,0,0.0,552.50564,0.0,0.0,129.5603
192,12,5,8947848,URMA_WRITE,7,0ns,192,,0,0,0.0,553.99816,0.0,0.0,129.2112
193,12,3,8947848,URMA_WRITE,7,0ns,193,,0,0,0.0,496.52104,0.0,0.0,144.1687
194,12,4,8947848,URMA_WRITE,7,0ns,194,,0,0,0.0,522.97824,0.0,0.0,136.8753
195,13,12,8947849,URMA_WRITE,7,0ns,195,,0,0,0.0,182.37834,0.0,0.0,392.4961
196,13,14,8947849,URMA_WRITE,7,0ns,196,,0,0,0.0,182.37834,0.0,0.0,392.4961
197,13,11,8947849,URMA_WRITE,7,0ns,197,,0,0,0.0,552.51308,0.0,0.0,129.5585
198,13,15,8947849,URMA_WRITE,7,0ns,198,,0,0,0.0,182.37834,0.0,0.0,392.4961
199,13,10,8947849,URMA_WRITE,7,0ns,199,,0,0,0.0,554.6517,0.0,0.0,129.059
200,13,0,8947849,URMA_WRITE,7,0ns,200,,0,0,0.0,554.18854,0.0,0.0,129.1669
201,13,9,8947849,URMA_WRITE,7,0ns,201,,0,0,0.0,551.99708,0.0,0.0,129.6797
202,13,1,8947849,URMA_WRITE,7,0ns,202,,0,0,0.0,560.9773,0.0,0.0,127.6037
203,13,8,8947848,URMA_WRITE,7,0ns,203,,0,0,0.0,557.2223,0.0,0.0,128.4636
204,13,2,8947848,URMA_WRITE,7,0ns,204,,0,0,0.0,551.49894,0.0,0.0,129.7968
205,13,7,8947848,URMA_WRITE,7,0ns,205,,0,0,0.0,555.75048,0.0,0.0,128.8038
206,13,3,8947848,URMA_WRITE,7,0ns,206,,0,0,0.0,553.47958,0.0,0.0,129.3323
207,13,6,8947848,URMA_WRITE,7,0ns,207,,0,0,0.0,552.64178,0.0,0.0,129.5284
208,13,4,8947848,URMA_WRITE,7,0ns,208,,0,0,0.0,551.91662,0.0,0.0,129.6985
209,13,5,8947848,URMA_WRITE,7,0ns,209,,0,0,0.0,556.16916,0.0,0.0,128.7069
210,14,13,8947849,URMA_WRITE,7,0ns,210,,0,0,0.0,182.37834,0.0,0.0,392.4961
211,14,15,8947849,URMA_WRITE,7,0ns,211,,0,0,0.0,182.37834,0.0,0.0,392.4961
212,14,12,8947849,URMA_WRITE,7,0ns,212,,0,0,0.0,182.37834,0.0,0.0,392.4961
213,14,0,8947849,URMA_WRITE,7,0ns,213,,0,0,0.0,554.04588,0.0,0.0,129.2001
214,14,11,8947849,URMA_WRITE,7,0ns,214,,0,0,0.0,560.3664,0.0,0.0,127.7428
