nodeId,dstNodeId,dstPortId,outPorts,metrics
7,52,5,5,2
7,52,6,6,2
7,52,7,7,2
7,52,8,8,2
7,52,9,9,2
7,52,10,10,2
7,52,11,11,2
7,53,0,0,2
7,53,1,1,2
7,53,2,2,2
7,53,3,3,2
7,53,4,4,2
7,53,5,5,2
7,53,6,6,2
7,53,7,7,2
7,53,8,8,2
7,53,9,9,2
7,53,10,10,2
7,53,11,11,2
7,54,0,0,2
7,54,1,1,2
7,54,2,2,2
7,54,3,3,2
7,54,4,4,2
7,54,5,5,2
7,54,6,6,2
7,54,7,7,2
7,54,8,8,2
7,54,9,9,2
7,54,10,10,2
7,54,11,11,2
7,55,0,0,2
7,55,1,1,2
7,55,2,2,2
7,55,3,3,2
7,55,4,4,2
7,55,5,5,2
7,55,6,6,2
7,55,7,7,2
7,55,8,8,2
7,55,9,9,2
7,55,10,10,2
7,55,11,11,2
7,56,0,0,2
7,56,1,1,2
7,56,2,2,2
7,56,3,3,2
7,56,4,4,2
7,56,5,5,2
7,56,6,6,2
7,56,7,7,2
7,56,8,8,2
7,56,9,9,2
7,56,10,10,2
7,56,11,11,2
7,57,0,0,2
7,57,1,1,2
7,57,2,2,2
7,57,3,3,2
7,57,4,4,2
7,57,5,5,2
7,57,6,6,2
7,57,7,7,2
7,57,8,8,2
7,57,9,9,2
7,57,10,10,2
7,57,11,11,2
7,58,0,0,2
7,58,1,1,2
7,58,2,2,2
7,58,3,3,2
7,58,4,4,2
7,58,5,5,2
7,58,6,6,2
7,58,7,7,2
7,58,8,8,2
7,58,9,9,2
7,58,10,10,2
7,58,11,11,2
7,59,0,0,2
7,59,1,1,2
7,59,2,2,2
7,59,3,3,2
7,59,4,4,2
7,59,5,5,2
7,59,6,6,2
7,59,7,7,2
7,59,8,8,2
7,59,9,9,2
7,59,10,10,2
7,59,11,11,2
7,60,0,0,2
7,60,1,1,2
7,60,2,2,2
7,60,3,3,2
7,60,4,4,2
7,60,5,5,2
7,60,6,6,2
7,60,7,7,2
7,60,8,8,2
7,60,9,9,2
7,60,10,10,2
7,60,11,11,2
7,61,0,0,2
7,61,1,1,2
7,61,2,2,2
7,61,3,3,2
7,61,4,4,2
7,61,5,5,2
7,61,6,6,2
7,61,7,7,2
7,61,8,8,2
7,61,9,9,2
7,61,10,10,2
7,61,11,11,2
7,62,0,0,2
7,62,1,1,2
7,62,2,2,2
7,62,3,3,2
7,62,4,4,2
7,62,5,5,2
7,62,6,6,2
7,62,7,7,2
7,62,8,8,2
7,62,9,9,2
7,62,10,10,2
7,62,11,11,2
7,63,0,0,2
7,63,1,1,2
7,63,2,2,2
7,63,3,3,2
7,63,4,4,2
7,63,5,5,2
7,63,6,6,2
7,63,7,7,2
7,63,8,8,2
7,63,9,9,2
7,63,10,10,2
7,63,11,11,2
8,0,0,0,2
8,0,1,1,2
8,0,2,2,2
8,0,3,3,2
8,0,4,4,2
8,0,5,5,2
8,0,6,6,2
8,0,7,7,2
8,0,8,8,2
8,0,9,9,2
8,0,10,10,2
8,0,11,11,2
8,1,0,0,2
8,1,1,1,2
8,1,2,2,2
8,1,3,3,2
8,1,4,4,2
8,1,5,5,2
8,1,6,6,2
8,1,7,7,2
8,1,8,8,2
8,1,9,9,2
8,1,10,10,2
8,1,11,11,2
8,2,0,0,2
8,2,1,1,2
8,2,2,2,2
8,2,3,3,2
8,2,4,4,2
8,2,5,5,2
8,2,6,6,2
8,2,7,7,2
8,2,8,8,2
8,2,9,9,2
8,2,10,10,2
8,2,11,11,2
8,3,0,0,2
8,3,1,1,2
8,3,2,2,2
8,3,3,3,2
8,3,4,4,2
8,3,5,5,2
8,3,6,6,2
8,3,7,7,2
8,3,8,8,2
8,3,9,9,2
8,3,10,10,2
8,3,11,11,2
8,4,0,0,2
8,4,1,1,2
8,4,2,2,2
8,4,3,3,2
8,4,4,4,2
8,4,5,5,2
8,4,6,6,2
8,4,7,7,2
8,4,8,8,2
8,4,9,9,2
8,4,10,10,2
8,4,11,11,2
8,5,0,0,2
8,5,1,1,2
8,5,2,2,2
8,5,3,3,2
8,5,4,4,2
8,5,5,5,2
8,5,6,6,2
8,5,7,7,2
8,5,8,8,2
8,5,9,9,2
8,5,10,10,2
8,5,11,11,2
8,6,0,0,2
8,6,1,1,2
8,6,2,2,2
8,6,3,3,2
8,6,4,4,2
8,6,5,5,2
8,6,6,6,2
8,6,7,7,2
8,6,8,8,2
8,6,9,9,2
8,6,10,10,2
8,6,11,11,2
8,7,0,0,2
8,7,1,1,2
8,7,2,2,2
8,7,3,3,2
8,7,4,4,2
8,7,5,5,2
8,7,6,6,2
8,7,7,7,2
8,7,8,8,2
8,7,9,9,2
8,7,10,10,2
8,7,11,11,2
8,9,0,0,2
8,9,1,1,2
8,9,2,2,2
8,9,3,3,2
8,9,4,4,2
8,9,5,5,2
8,9,6,6,2
8,9,7,7,2
8,9,8,8,2
8,9,9,9,2
8,9,10,10,2
8,9,11,11,2
8,10,0,0,2
8,10,1,1,2
8,10,2,2,2
8,10,3,3,2
8,10,4,4,2
8,10,5,5,2
8,10,6,6,2
8,10,7,7,2
8,10,8,8,2
8,10,9,9,2
8,10,10,10,2
8,10,11,11,2
8,11,0,0,2
8,11,1,1,2
8,11,2,2,2
8,11,3,3,2
8,11,4,4,2
8,11,5,5,2
8,11,6,6,2
8,11,7,7,2
8,11,8,8,2
8,11,9,9,2
8,11,10,10,2
8,11,11,11,2
8,12,0,0,2
8,12,1,1,2
8,12,2,2,2
8,12,3,3,2
8,12,4,4,2
8,12,5,5,2
8,12,6,6,2
8,12,7,7,2
8,12,8,8,2
8,12,9,9,2
8,12,10,10,2
8,12,11,11,2
8,13,0,0,2
8,13,1,1,2
8,13,2,2,2
8,13,3,3,2
8,13,4,4,2
8,13,5,5,2
8,13,6,6,2
8,13,7,7,2
8,13,8,8,2
8,13,9,9,2
8,13,10,10,2
8,13,11,11,2
8,14,0,0,2
8,14,1,1,2
8,14,2,2,2
8,14,3,3,2
8,14,4,4,2
8,14,5,5,2
8,14,6,6,2
8,14,7,7,2
8,14,8,8,2
8,14,9,9,2
8,14,10,10,2
8,14,11,11,2
8,15,0,0,2
8,15,1,1,2
8,15,2,2,2
8,15,3,3,2
8,15,4,4,2
8,15,5,5,2
8,15,6,6,2
8,15,7,7,2
8,15,8,8,2
8,15,9,9,2
8,15,10,10,2
8,15,11,11,2
8,16,0,0,2
8,16,1,1,2
8,16,2,2,2
8,16,3,3,2
8,16,4,4,2
8,16,5,5,2
8,16,6,6,2
8,16,7,7,2
8,16,8,8,2
8,16,9,9,2
8,16,10,10,2
8,16,11,11,2
8,17,0,0,2
8,17,1,1,2
8,17,2,2,2
8,17,3,3,2
8,17,4,4,2
8,17,5,5,2
8,17,6,6,2
8,17,7,7,2
8,17,8,8,2
8,17,9,9,2
8,17,10,10,2
8,17,11,11,2
8,18,0,0,2
8,18,1,1,2
8,18,2,2,2
8,18,3,3,2
8,18,4,4,2
8,18,5,5,2
8,18,6,6,2
8,18,7,7,2
8,18,8,8,2
8,18,9,9,2
8,18,10,10,2
8,18,11,11,2
8,19,0,0,2
8,19,1,1,2
8,19,2,2,2
8,19,3,3,2
8,19,4,4,2
8,19,5,5,2
8,19,6,6,2
8,19,7,7,2
8,19,8,8,2
8,19,9,9,2
8,19,10,10,2
8,19,11,11,2
8,20,0,0,2
8,20,1,1,2
8,20,2,2,2
8,20,3,3,2
8,20,4,4,2
8,20,5,5,2
8,20,6,6,2
8,20,7,7,2
8,20,8,8,2
8,20,9,9,2
8,20,10,10,2
8,20,11,11,2
8,21,0,0,2
8,21,1,1,2
8,21,2,2,2
8,21,3,3,2
8,21,4,4,2
8,21,5,5,2
8,21,6,6,2
8,21,7,7,2
8,21,8,8,2
8,21,9,9,2
8,21,10,10,2
8,21,11,11,2
8,22,0,0,2
8,22,1,1,2
8,22,2,2,2
8,22,3,3,2
8,22,4,4,2
8,22,5,5,2
8,22,6,6,2
8,22,7,7,2
8,22,8,8,2
8,22,9,9,2
8,22,10,10,2
8,22,11,11,2
8,23,0,0,2
8,23,1,1,2
8,23,2,2,2
8,23,3,3,2
8,23,4,4,2
8,23,5,5,2
8,23,6,6,2
8,23,7,7,2
8,23,8,8,2
8,23,9,9,2
8,23,10,10,2
8,23,11,11,2
8,24,0,0,2
8,24,1,1,2
8,24,2,2,2
8,24,3,3,2
8,24,4,4,2
8,24,5,5,2
8,24,6,6,2
8,24,7,7,2
8,24,8,8,2
8,24,9,9,2
8,24,10,10,2
8,24,11,11,2
8,25,0,0,2
8,25,1,1,2
8,25,2,2,2
8,25,3,3,2
8,25,4,4,2
8,25,5,5,2
8,25,6,6,2
8,25,7,7,2
8,25,8,8,2
8,25,9,9,2
8,25,10,10,2
8,25,11,11,2
8,26,0,0,2
8,26,1,1,2
8,26,2,2,2
8,26,3,3,2
8,26,4,4,2
8,26,5,5,2
8,26,6,6,2
8,26,7,7,2
8,26,8,8,2
8,26,9,9,2
8,26,10,10,2
8,26,11,11,2
8,27,0,0,2
8,27,1,1,2
8,27,2,2,2
8,27,3,3,2
8,27,4,4,2
8,27,5,5,2
8,27,6,6,2
8,27,7,7,2
8,27,8,8,2
8,27,9,9,2
8,27,10,10,2
8,27,11,11,2
8,28,0,0,2
8,28,1,1,2
8,28,2,2,2
8,28,3,3,2
8,28,4,4,2
8,28,5,5,2
8,28,6,6,2
8,28,7,7,2
8,28,8,8,2
8,28,9,9,2
8,28,10,10,2
8,28,11,11,2
8,29,0,0,2
8,29,1,1,2
8,29,2,2,2
8,29,3,3,2
8,29,4,4,2
8,29,5,5,2
8,29,6,6,2
8,29,7,7,2
8,29,8,8,2
8,29,9,9,2
8,29,10,10,2
8,29,11,11,2
8,30,0,0,2
8,30,1,1,2
8,30,2,2,2
8,30,3,3,2
8,30,4,4,2
8,30,5,5,2
8,30,6,6,2
8,30,7,7,2
8,30,8,8,2
8,30,9,9,2
8,30,10,10,2
8,30,11,11,2
8,31,0,0,2
8,31,1,1,2
8,31,2,2,2
8,31,3,3,2
8,31,4,4,2
8,31,5,5,2
8,31,6,6,2
8,31,7,7,2
8,31,8,8,2
8,31,9,9,2
8,31,10,10,2
8,31,11,11,2
8,32,0,0,2
8,32,1,1,2
8,32,2,2,2
8,32,3,3,2
8,32,4,4,2
8,32,5,5,2
8,32,6,6,2
8,32,7,7,2
8,32,8,8,2
8,32,9,9,2
8,32,10,10,2
8,32,11,11,2
8,33,0,0,2
8,33,1,1,2
8,33,2,2,2
8,33,3,3,2
8,33,4,4,2
8,33,5,5,2
8,33,6,6,2
8,33,7,7,2
8,33,8,8,2
8,33,9,9,2
8,33,10,10,2
8,33,11,11,2
8,34,0,0,2
8,34,1,1,2
8,34,2,2,2
8,34,3,3,2
8,34,4,4,2
8,34,5,5,2
8,34,6,6,2
8,34,7,7,2
8,34,8,8,2
8,34,9,9,2
8,34,10,10,2
8,34,11,11,2
8,35,0,0,2
8,35,1,1,2
8,35,2,2,2
8,35,3,3,2
8,35,4,4,2
8,35,5,5,2
8,35,6,6,2
8,35,7,7,2
8,35,8,8,2
8,35,9,9,2
8,35,10,10,2
8,35,11,11,2
8,36,0,0,2
8,36,1,1,2
8,36,2,2,2
8,36,3,3,2
8,36,4,4,2
8,36,5,5,2
8,36,6,6,2
8,36,7,7,2
8,36,8,8,2
8,36,9,9,2
8,36,10,10,2
8,36,11,11,2
8,37,0,0,2
8,37,1,1,2
8,37,2,2,2
8,37,3,3,2
8,37,4,4,2
8,37,5,5,2
8,37,6,6,2
8,37,7,7,2
8,37,8,8,2
8,37,9,9,2
8,37,10,10,2
8,37,11,11,2
8,38,0,0,2
8,38,1,1,2
8,38,2,2,2
8,38,3,3,2
8,38,4,4,2
8,38,5,5,2
8,38,6,6,2
8,38,7,7,2
8,38,8,8,2
8,38,9,9,2
8,38,10,10,2
8,38,11,11,2
8,39,0,0,2
8,39,1,1,2
8,39,2,2,2
8,39,3,3,2
8,39,4,4,2
8,39,5,5,2
8,39,6,6,2
8,39,7,7,2
8,39,8,8,2
8,39,9,9,2
8,39,10,10,2
8,39,11,11,2
8,40,0,0,2
8,40,1,1,2
8,40,2,2,2
8,40,3,3,2
8,40,4,4,2
8,40,5,5,2
8,40,6,6,2
8,40,7,7,2
8,40,8,8,2
8,40,9,9,2
8,40,10,10,2
8,40,11,11,2
8,41,0,0,2
8,41,1,1,2
8,41,2,2,2
8,41,3,3,2
8,41,4,4,2
8,41,5,5,2
8,41,6,6,2
8,41,7,7,2
8,41,8,8,2
8,41,9,9,2
8,41,10,10,2
8,41,11,11,2
8,42,0,0,2
8,42,1,1,2
8,42,2,2,2
8,42,3,3,2
8,42,4,4,2
8,42,5,5,2
8,42,6,6,2
8,42,7,7,2
8,42,8,8,2
8,42,9,9,2
8,42,10,10,2
8,42,11,11,2
8,43,0,0,2
8,43,1,1,2
8,43,2,2,2
8,43,3,3,2
8,43,4,4,2
8,43,5,5,2
8,43,6,6,2
8,43,7,7,2
8,43,8,8,2
8,43,9,9,2
8,43,10,10,2
8,43,11,11,2
8,44,0,0,2
8,44,1,1,2
8,44,2,2,2
8,44,3,3,2
8,44,4,4,2
8,44,5,5,2
8,44,6,6,2
8,44,7,7,2
8,44,8,8,2
8,44,9,9,2
8,44,10,10,2
8,44,11,11,2
8,45,0,0,2
8,45,1,1,2
8,45,2,2,2
8,45,3,3,2
8,45,4,4,2
8,45,5,5,2
8,45,6,6,2
8,45,7,7,2
8,45,8,8,2
8,45,9,9,2
8,45,10,10,2
8,45,11,11,2
8,46,0,0,2
8,46,1,1,2
8,46,2,2,2
8,46,3,3,2
8,46,4,4,2
8,46,5,5,2
8,46,6,6,2
8,46,7,7,2
8,46,8,8,2
8,46,9,9,2
8,46,10,10,2
8,46,11,11,2
8,47,0,0,2
8,47,1,1,2
8,47,2,2,2
8,47,3,3,2
8,47,4,4,2
8,47,5,5,2
8,47,6,6,2
8,47,7,7,2
8,47,8,8,2
8,47,9,9,2
8,47,10,10,2
8,47,11,11,2
8,48,0,0,2
8,48,1,1,2
8,48,2,2,2
8,48,3,3,2
8,48,4,4,2
8,48,5,5,2
8,48,6,6,2
8,48,7,7,2
8,48,8,8,2
8,48,9,9,2
8,48,10,10,2
8,48,11,11,2
8,49,0,0,2
8,49,1,1,2
8,49,2,2,2
8,49,3,3,2
8,49,4,4,2
8,49,5,5,2
8,49,6,6,2
8,49,7,7,2
8,49,8,8,2
8,49,9,9,2
8,49,10,10,2
8,49,11,11,2
8,50,0,0,2
8,50,1,1,2
8,50,2,2,2
8,50,3,3,2
8,50,4,4,2
8,50,5,5,2
8,50,6,6,2
8,50,7,7,2
8,50,8,8,2
8,50,9,9,2
8,50,10,10,2
8,50,11,11,2
8,51,0,0,2
8,51,1,1,2
8,51,2,2,2
8,51,3,3,2
8,51,4,4,2
8,51,5,5,2
8,51,6,6,2
8,51,7,7,2
8,51,8,8,2
8,51,9,9,2
8,51,10,10,2
8,51,11,11,2
8,52,0,0,2
8,52,1,1,2
8,52,2,2,2
8,52,3,3,2
8,52,4,4,2
8,52,5,5,2
8,52,6,6,2
8,52,7,7,2
8,52,8,8,2
8,52,9,9,2
8,52,10,10,2
8,52,11,11,2
8,53,0,0,2
8,53,1,1,2
8,53,2,2,2
8,53,3,3,2
8,53,4,4,2
8,53,5,5,2
8,53,6,6,2
8,53,7,7,2
8,53,8,8,2
8,53,9,9,2
8,53,10,10,2
8,53,11,11,2
8,54,0,0,2
8,54,1,1,2
8,54,2,2,2
8,54,3,3,2
8,54,4,4,2
8,54,5,5,2
8,54,6,6,2
8,54,7,7,2
8,54,8,8,2
8,54,9,9,2
8,54,10,10,2
8,54,11,11,2
8,55,0,0,2
8,55,1,1,2
8,55,2,2,2
8,55,3,3,2
8,55,4,4,2
8,55,5,5,2
8,55,6,6,2
8,55,7,7,2
8,55,8,8,2
8,55,9,9,2
8,55,10,10,2
8,55,11,11,2
8,56,0,0,2
8,56,1,1,2
8,56,2,2,2
8,56,3,3,2
8,56,4,4,2
8,56,5,5,2
8,56,6,6,2
8,56,7,7,2
8,56,8,8,2
8,56,9,9,2
8,56,10,10,2
8,56,11,11,2
8,57,0,0,2
8,57,1,1,2
8,57,2,2,2
8,57,3,3,2
8,57,4,4,2
8,57,5,5,2
8,57,6,6,2
8,57,7,7,2
8,57,8,8,2
8,57,9,9,2
8,57,10,10,2
8,57,11,11,2
8,58,0,0,2
8,58,1,1,2
8,58,2,2,2
8,58,3,3,2
8,58,4,4,2
8,58,5,5,2
8,58,6,6,2
8,58,7,7,2
8,58,8,8,2
8,58,9,9,2
8,58,10,10,2
8,58,11,11,2
8,59,0,0,2
8,59,1,1,2
8,59,2,2,2
8,59,3,3,2
8,59,4,4,2
8,59,5,5,2
8,59,6,6,2
8,59,7,7,2
8,59,8,8,2
8,59,9,9,2
8,59,10,10,2
8,59,11,11,2
8,60,0,0,2
8,60,1,1,2
8,60,2,2,2
8,60,3,3,2
8,60,4,4,2
8,60,5,5,2
8,60,6,6,2
8,60,7,7,2
8,60,8,8,2
8,60,9,9,2
8,60,10,10,2
8,60,11,11,2
8,61,0,0,2
8,61,1,1,2
8,61,2,2,2
8,61,3,3,2
8,61,4,4,2
8,61,5,5,2
8,61,6,6,2
8,61,7,7,2
8,61,8,8,2
8,61,9,9,2
8,61,10,10,2
8,61,11,11,2
8,62,0,0,2
8,62,1,1,2
8,62,2,2,2
8,62,3,3,2
8,62,4,4,2
8,62,5,5,2
8,62,6,6,2
8,62,7,7,2
8,62,8,8,2
8,62,9,9,2
8,62,10,10,2
8,62,11,11,2
8,63,0,0,2
8,63,1,1,2
8,63,2,2,2
8,63,3,3,2
8,63,4,4,2
8,63,5,5,2
8,63,6,6,2
8,63,7,7,2
8,63,8,8,2
8,63,9,9,2
8,63,10,10,2
8,63,11,11,2
9,0,0,0,2
9,0,1,1,2
9,0,2,2,2
9,0,3,3,2
9,0,4,4,2
9,0,5,5,2
9,0,6,6,2
9,0,7,7,2
9,0,8,8,2
9,0,9,9,2
9,0,10,10,2
9,0,11,11,2
9,1,0,0,2
9,1,1,1,2
9,1,2,2,2
9,1,3,3,2
9,1,4,4,2
9,1,5,5,2
9,1,6,6,2
9,1,7,7,2
9,1,8,8,2
9,1,9,9,2
9,1,10,10,2
9,1,11,11,2
9,2,0,0,2
9,2,1,1,2
9,2,2,2,2
9,2,3,3,2
9,2,4,4,2
9,2,5,5,2
9,2,6,6,2
9,2,7,7,2
9,2,8,8,2
9,2,9,9,2
9,2,10,10,2
9,2,11,11,2
9,3,0,0,2
9,3,1,1,2
9,3,2,2,2
9,3,3,3,2
9,3,4,4,2
9,3,5,5,2
9,3,6,6,2
9,3,7,7,2
9,3,8,8,2
9,3,9,9,2
9,3,10,10,2
9,3,11,11,2
9,4,0,0,2
9,4,1,1,2
9,4,2,2,2
9,4,3,3,2
9,4,4,4,2
9,4,5,5,2
9,4,6,6,2
9,4,7,7,2
9,4,8,8,2
9,4,9,9,2
9,4,10,10,2
9,4,11,11,2
9,5,0,0,2
9,5,1,1,2
9,5,2,2,2
9,5,3,3,2
9,5,4,4,2
9,5,5,5,2
9,5,6,6,2
9,5,7,7,2
9,5,8,8,2
9,5,9,9,2
9,5,10,10,2
9,5,11,11,2
9,6,0,0,2
9,6,1,1,2
9,6,2,2,2
9,6,3,3,2
9,6,4,4,2
9,6,5,5,2
9,6,6,6,2
9,6,7,7,2
9,6,8,8,2
9,6,9,9,2
9,6,10,10,2
9,6,11,11,2
9,7,0,0,2
9,7,1,1,2
9,7,2,2,2
9,7,3,3,2
9,7,4,4,2
9,7,5,5,2
9,7,6,6,2
9,7,7,7,2
9,7,8,8,2
9,7,9,9,2
9,7,10,10,2
9,7,11,11,2
9,8,0,0,2
9,8,1,1,2
9,8,2,2,2
9,8,3,3,2
9,8,4,4,2
9,8,5,5,2
9,8,6,6,2
9,8,7,7,2
9,8,8,8,2
9,8,9,9,2
9,8,10,10,2
9,8,11,11,2
9,10,0,0,2
9,10,1,1,2
9,10,2,2,2
9,10,3,3,2
9,10,4,4,2
9,10,5,5,2
9,10,6,6,2
9,10,7,7,2
9,10,8,8,2
9,10,9,9,2
9,10,10,10,2
9,10,11,11,2
9,11,0,0,2
9,11,1,1,2
9,11,2,2,2
9,11,3,3,2
9,11,4,4,2
9,11,5,5,2
9,11,6,6,2
9,11,7,7,2
9,11,8,8,2
9,11,9,9,2
9,11,10,10,2
9,11,11,11,2
9,12,0,0,2
9,12,1,1,2
9,12,2,2,2
9,12,3,3,2
9,12,4,4,2
9,12,5,5,2
9,12,6,6,2
9,12,7,7,2
9,12,8,8,2
9,12,9,9,2
9,12,10,10,2
9,12,11,11,2
9,13,0,0,2
9,13,1,1,2
9,13,2,2,2
9,13,3,3,2
9,13,4,4,2
9,13,5,5,2
9,13,6,6,2
9,13,7,7,2
9,13,8,8,2
9,13,9,9,2
9,13,10,10,2
9,13,11,11,2
9,14,0,0,2
9,14,1,1,2
9,14,2,2,2
9,14,3,3,2
9,14,4,4,2
9,14,5,5,2
9,14,6,6,2
9,14,7,7,2
9,14,8,8,2
9,14,9,9,2
9,14,10,10,2
9,14,11,11,2
9,15,0,0,2
9,15,1,1,2
9,15,2,2,2
9,15,3,3,2
9,15,4,4,2
9,15,5,5,2
9,15,6,6,2
9,15,7,7,2
9,15,8,8,2
9,15,9,9,2
9,15,10,10,2
9,15,11,11,2
9,16,0,0,2
9,16,1,1,2
9,16,2,2,2
9,16,3,3,2
9,16,4,4,2
9,16,5,5,2
9,16,6,6,2
9,16,7,7,2
9,16,8,8,2
9,16,9,9,2
9,16,10,10,2
9,16,11,11,2
9,17,0,0,2
9,17,1,1,2
9,17,2,2,2
9,17,3,3,2
9,17,4,4,2
9,17,5,5,2
9,17,6,6,2
9,17,7,7,2
9,17,8,8,2
9,17,9,9,2
9,17,10,10,2
9,17,11,11,2
9,18,0,0,2
9,18,1,1,2
9,18,2,2,2
9,18,3,3,2
9,18,4,4,2
9,18,5,5,2
9,18,6,6,2
9,18,7,7,2
9,18,8,8,2
9,18,9,9,2
9,18,10,10,2
9,18,11,11,2
9,19,0,0,2
9,19,1,1,2
9,19,2,2,2
9,19,3,3,2
9,19,4,4,2
9,19,5,5,2
9,19,6,6,2
9,19,7,7,2
9,19,8,8,2
9,19,9,9,2
9,19,10,10,2
9,19,11,11,2
9,20,0,0,2
9,20,1,1,2
9,20,2,2,2
9,20,3,3,2
9,20,4,4,2
9,20,5,5,2
9,20,6,6,2
9,20,7,7,2
9,20,8,8,2
9,20,9,9,2
9,20,10,10,2
9,20,11,11,2
9,21,0,0,2
9,21,1,1,2
9,21,2,2,2
9,21,3,3,2
9,21,4,4,2
9,21,5,5,2
9,21,6,6,2
9,21,7,7,2
9,21,8,8,2
9,21,9,9,2
9,21,10,10,2
9,21,11,11,2
9,22,0,0,2
9,22,1,1,2
9,22,2,2,2
9,22,3,3,2
9,22,4,4,2
9,22,5,5,2
9,22,6,6,2
9,22,7,7,2
9,22,8,8,2
9,22,9,9,2
9,22,10,10,2
9,22,11,11,2
9,23,0,0,2
9,23,1,1,2
9,23,2,2,2
9,23,3,3,2
9,23,4,4,2
9,23,5,5,2
9,23,6,6,2
9,23,7,7,2
9,23,8,8,2
9,23,9,9,2
9,23,10,10,2
9,23,11,11,2
9,24,0,0,2
9,24,1,1,2
9,24,2,2,2
9,24,3,3,2
9,24,4,4,2
9,24,5,5,2
9,24,6,6,2
9,24,7,7,2
9,24,8,8,2
9,24,9,9,2
9,24,10,10,2
9,24,11,11,2
9,25,0,0,2
9,25,1,1,2
9,25,2,2,2
9,25,3,3,2
9,25,4,4,2
9,25,5,5,2
9,25,6,6,2
9,25,7,7,2
9,25,8,8,2
9,25,9,9,2
9,25,10,10,2
9,25,11,11,2
9,26,0,0,2
9,26,1,1,2
9,26,2,2,2
9,26,3,3,2
9,26,4,4,2
9,26,5,5,2
9,26,6,6,2
9,26,7,7,2
9,26,8,8,2
9,26,9,9,2
9,26,10,10,2
9,26,11,11,2
9,27,0,0,2
9,27,1,1,2
9,27,2,2,2
9,27,3,3,2
9,27,4,4,2
9,27,5,5,2
9,27,6,6,2
9,27,7,7,2
9,27,8,8,2
9,27,9,9,2
9,27,10,10,2
9,27,11,11,2
9,28,0,0,2
9,28,1,1,2
9,28,2,2,2
9,28,3,3,2
9,28,4,4,2
9,28,5,5,2
9,28,6,6,2
9,28,7,7,2
9,28,8,8,2
9,28,9,9,2
9,28,10,10,2
9,28,11,11,2
9,29,0,0,2
9,29,1,1,2
9,29,2,2,2
9,29,3,3,2
9,29,4,4,2
9,29,5,5,2
9,29,6,6,2
9,29,7,7,2
9,29,8,8,2
9,29,9,9,2
9,29,10,10,2
9,29,11,11,2
9,30,0,0,2
9,30,1,1,2
9,30,2,2,2
9,30,3,3,2
9,30,4,4,2
9,30,5,5,2
9,30,6,6,2
9,30,7,7,2
9,30,8,8,2
9,30,9,9,2
9,30,10,10,2
9,30,11,11,2
9,31,0,0,2
9,31,1,1,2
9,31,2,2,2
9,31,3,3,2
9,31,4,4,2
9,31,5,5,2
9,31,6,6,2
9,31,7,7,2
9,31,8,8,2
9,31,9,9,2
9,31,10,10,2
9,31,11,11,2
9,32,0,0,2
9,32,1,1,2
9,32,2,2,2
9,32,3,3,2
9,32,4,4,2
9,32,5,5,2
9,32,6,6,2
9,32,7,7,2
9,32,8,8,2
9,32,9,9,2
9,32,10,10,2
9,32,11,11,2
9,33,0,0,2
9,33,1,1,2
9,33,2,2,2
9,33,3,3,2
9,33,4,4,2
9,33,5,5,2
9,33,6,6,2
9,33,7,7,2
9,33,8,8,2
9,33,9,9,2
9,33,10,10,2
9,33,11,11,2
9,34,0,0,2
9,34,1,1,2
9,34,2,2,2
9,34,3,3,2
9,34,4,4,2
9,34,5,5,2
9,34,6,6,2
9,34,7,7,2
9,34,8,8,2
9,34,9,9,2
9,34,10,10,2
9,34,11,11,2
9,35,0,0,2
9,35,1,1,2
9,35,2,2,2
9,35,3,3,2
9,35,4,4,2
9,35,5,5,2
9,35,6,6,2
9,35,7,7,2
9,35,8,8,2
9,35,9,9,2
9,35,10,10,2
9,35,11,11,2
9,36,0,0,2
9,36,1,1,2
9,36,2,2,2
9,36,3,3,2
9,36,4,4,2
9,36,5,5,2
9,36,6,6,2
9,36,7,7,2
9,36,8,8,2
9,36,9,9,2
9,36,10,10,2
9,36,11,11,2
9,37,0,0,2
9,37,1,1,2
9,37,2,2,2
9,37,3,3,2
9,37,4,4,2
9,37,5,5,2
9,37,6,6,2
9,37,7,7,2
9,37,8,8,2
9,37,9,9,2
9,37,10,10,2
9,37,11,11,2
9,38,0,0,2
9,38,1,1,2
9,38,2,2,2
9,38,3,3,2
9,38,4,4,2
9,38,5,5,2
9,38,6,6,2
9,38,7,7,2
9,38,8,8,2
9,38,9,9,2
9,38,10,10,2
9,38,11,11,2
9,39,0,0,2
9,39,1,1,2
9,39,2,2,2
9,39,3,3,2
9,39,4,4,2
9,39,5,5,2
9,39,6,6,2
9,39,7,7,2
9,39,8,8,2
9,39,9,9,2
9,39,10,10,2
9,39,11,11,2
9,40,0,0,2
9,40,1,1,2
9,40,2,2,2
9,40,3,3,2
9,40,4,4,2
9,40,5,5,2
9,40,6,6,2
9,40,7,7,2
9,40,8,8,2
9,40,9,9,2
9,40,10,10,2
9,40,11,11,2
9,41,0,0,2
9,41,1,1,2
9,41,2,2,2
9,41,3,3,2
9,41,4,4,2
9,41,5,5,2
9,41,6,6,2
9,41,7,7,2
9,41,8,8,2
9,41,9,9,2
9,41,10,10,2
9,41,11,11,2
9,42,0,0,2
9,42,1,1,2
9,42,2,2,2
9,42,3,3,2
9,42,4,4,2
9,42,5,5,2
9,42,6,6,2
9,42,7,7,2
9,42,8,8,2
9,42,9,9,2
