taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,srcEntityId,dstEntityId,srcPortHint,dstPortHint,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
95,2,6,2982617,URMA_WRITE,7,0ns,37,,0,0,5,5,0.0,926.38436,0.0,0.0,25.7571
96,2,13,2982616,URMA_WRITE,7,0ns,38,,0,0,3,3,0.0,725.69276,0.0,0.0,32.8802
97,2,13,2982616,URMA_WRITE,7,0ns,38,,0,0,4,4,0.0,726.00212,0.0,0.0,32.8662
98,2,13,2982616,URMA_WRITE,7,0ns,38,,0,0,5,5,0.0,907.1962,0.0,0.0,26.3018
99,2,7,2982616,URMA_WRITE,7,0ns,39,,0,0,3,3,0.0,727.46484,0.0,0.0,32.8001
100,2,7,2982616,URMA_WRITE,7,0ns,39,,0,0,4,4,0.0,727.46484,0.0,0.0,32.8001
101,2,7,2982616,URMA_WRITE,7,0ns,39,,0,0,5,5,0.0,954.29404,0.0,0.0,25.0037
102,2,12,2982616,URMA_WRITE,7,0ns,40,,0,0,3,3,0.0,726.00164,0.0,0.0,32.8662
103,2,12,2982616,URMA_WRITE,7,0ns,40,,0,0,4,4,0.0,726.00164,0.0,0.0,32.8662
104,2,12,2982616,URMA_WRITE,7,0ns,40,,0,0,5,5,0.0,774.44916,0.0,0.0,30.8102
105,2,8,2982616,URMA_WRITE,7,0ns,41,,0,0,3,3,0.0,726.84636,0.0,0.0,32.828
106,2,8,2982616,URMA_WRITE,7,0ns,41,,0,0,4,4,0.0,726.84636,0.0,0.0,32.828
107,2,8,2982616,URMA_WRITE,7,0ns,41,,0,0,5,5,0.0,954.46452,0.0,0.0,24.9993
108,2,11,2982616,URMA_WRITE,7,0ns,42,,0,0,3,3,0.0,725.67276,0.0,0.0,32.8811
109,2,11,2982616,URMA_WRITE,7,0ns,42,,0,0,4,4,0.0,725.67276,0.0,0.0,32.8811
110,2,11,2982616,URMA_WRITE,7,0ns,42,,0,0,5,5,0.0,954.43452,0.0,0.0,25.0001
111,2,9,2982616,URMA_WRITE,7,0ns,43,,0,0,3,3,0.0,725.899,0.0,0.0,32.8709
112,2,9,2982616,URMA_WRITE,7,0ns,43,,0,0,4,4,0.0,726.21788,0.0,0.0,32.8564
113,2,9,2982616,URMA_WRITE,7,0ns,43,,0,0,5,5,0.0,954.35452,0.0,0.0,25.0022
114,2,10,2982616,URMA_WRITE,7,0ns,44,,0,0,3,3,0.0,725.66276,0.0,0.0,32.8816
115,2,10,2982616,URMA_WRITE,7,0ns,44,,0,0,4,4,0.0,725.909,0.0,0.0,32.8704
116,2,10,2982616,URMA_WRITE,7,0ns,44,,0,0,5,5,0.0,954.45452,0.0,0.0,24.9995
117,3,2,8947849,URMA_WRITE,7,0ns,45,,0,0,2,2,0.0,195.87198,0.0,0.0,365.457
118,3,4,2982616,URMA_WRITE,7,0ns,46,,0,0,3,3,0.0,726.34084,0.0,0.0,32.8509
119,3,4,2982616,URMA_WRITE,7,0ns,46,,0,0,4,4,0.0,727.2634,0.0,0.0,32.8092
120,3,4,2982617,URMA_WRITE,7,0ns,46,,0,0,5,5,0.0,750.2278,0.0,0.0,31.8049
121,3,1,8947849,URMA_WRITE,7,0ns,47,,0,0,1,2,0.0,195.87198,0.0,0.0,365.457
122,3,5,2982616,URMA_WRITE,7,0ns,48,,0,0,3,3,0.0,727.59228,0.0,0.0,32.7944
123,3,5,2982616,URMA_WRITE,7,0ns,48,,0,0,4,4,0.0,727.59228,0.0,0.0,32.7944
124,3,5,2982617,URMA_WRITE,7,0ns,48,,0,0,5,5,0.0,740.88156,0.0,0.0,32.2061
125,3,0,8947849,URMA_WRITE,7,0ns,49,,0,0,0,2,0.0,195.87198,0.0,0.0,365.457
126,3,6,2982616,URMA_WRITE,7,0ns,50,,0,0,3,3,0.0,726.36084,0.0,0.0,32.85
127,3,6,2982616,URMA_WRITE,7,0ns,50,,0,0,4,4,0.0,727.02764,0.0,0.0,32.8198
128,3,6,2982617,URMA_WRITE,7,0ns,50,,0,0,5,5,0.0,727.02764,0.0,0.0,32.8198
129,3,15,2982616,URMA_WRITE,7,0ns,51,,0,0,3,3,0.0,726.51396,0.0,0.0,32.843
130,3,15,2982616,URMA_WRITE,7,0ns,51,,0,0,4,4,0.0,726.51396,0.0,0.0,32.843
131,3,15,2982617,URMA_WRITE,7,0ns,51,,0,0,5,5,0.0,952.28068,0.0,0.0,25.0566
132,3,7,2982616,URMA_WRITE,7,0ns,52,,0,0,3,3,0.0,727.36604,0.0,0.0,32.8046
133,3,7,2982616,URMA_WRITE,7,0ns,52,,0,0,4,4,0.0,727.36604,0.0,0.0,32.8046
134,3,7,2982617,URMA_WRITE,7,0ns,52,,0,0,5,5,0.0,734.70692,0.0,0.0,32.4768
135,3,14,2982616,URMA_WRITE,7,0ns,53,,0,0,3,3,0.0,727.18028,0.0,0.0,32.8129
136,3,14,2982616,URMA_WRITE,7,0ns,53,,0,0,4,4,0.0,727.49916,0.0,0.0,32.7986
137,3,14,2982616,URMA_WRITE,7,0ns,53,,0,0,5,5,0.0,951.23988,0.0,0.0,25.084
138,3,8,2982616,URMA_WRITE,7,0ns,54,,0,0,3,3,0.0,727.36652,0.0,0.0,32.8045
139,3,8,2982616,URMA_WRITE,7,0ns,54,,0,0,4,4,0.0,727.36652,0.0,0.0,32.8045
140,3,8,2982616,URMA_WRITE,7,0ns,54,,0,0,5,5,0.0,950.51124,0.0,0.0,25.1033
141,3,13,2982616,URMA_WRITE,7,0ns,55,,0,0,3,3,0.0,725.98244,0.0,0.0,32.8671
142,3,13,2982616,URMA_WRITE,7,0ns,55,,0,0,4,4,0.0,726.32036,0.0,0.0,32.8518
143,3,13,2982616,URMA_WRITE,7,0ns,55,,0,0,5,5,0.0,726.32036,0.0,0.0,32.8518
144,3,9,2982616,URMA_WRITE,7,0ns,56,,0,0,3,3,0.0,727.37652,0.0,0.0,32.8041
145,3,9,2982616,URMA_WRITE,7,0ns,56,,0,0,4,4,0.0,727.76804,0.0,0.0,32.7864
146,3,9,2982616,URMA_WRITE,7,0ns,56,,0,0,5,5,0.0,950.75124,0.0,0.0,25.0969
147,3,12,2982616,URMA_WRITE,7,0ns,57,,0,0,3,3,0.0,726.74924,0.0,0.0,32.8324
148,3,12,2982616,URMA_WRITE,7,0ns,57,,0,0,4,4,0.0,726.74924,0.0,0.0,32.8324
149,3,12,2982616,URMA_WRITE,7,0ns,57,,0,0,5,5,0.0,952.49104,0.0,0.0,25.0511
150,3,10,2982616,URMA_WRITE,7,0ns,58,,0,0,3,3,0.0,727.38652,0.0,0.0,32.8036
151,3,10,2982616,URMA_WRITE,7,0ns,58,,0,0,4,4,0.0,727.76852,0.0,0.0,32.7864
152,3,10,2982616,URMA_WRITE,7,0ns,58,,0,0,5,5,0.0,950.73124,0.0,0.0,25.0974
153,3,11,2982616,URMA_WRITE,7,0ns,59,,0,0,3,3,0.0,728.39748,0.0,0.0,32.7581
154,3,11,2982616,URMA_WRITE,7,0ns,59,,0,0,4,4,0.0,728.39748,0.0,0.0,32.7581
155,3,11,2982616,URMA_WRITE,7,0ns,59,,0,0,5,5,0.0,951.98428,0.0,0.0,25.0644
156,4,3,2982616,URMA_WRITE,7,0ns,60,,0,0,3,3,0.0,727.19976,0.0,0.0,32.8121
157,4,3,2982616,URMA_WRITE,7,0ns,60,,0,0,4,4,0.0,727.9728,0.0,0.0,32.7772
158,4,3,2982617,URMA_WRITE,7,0ns,60,,0,0,5,5,0.0,950.33148,0.0,0.0,25.108
159,4,5,8947849,URMA_WRITE,7,0ns,61,,0,0,0,0,0.0,195.87198,0.0,0.0,365.457
160,4,2,2982616,URMA_WRITE,7,0ns,62,,0,0,3,3,0.0,727.51816,0.0,0.0,32.7977
161,4,2,2982616,URMA_WRITE,7,0ns,62,,0,0,4,4,0.0,727.51816,0.0,0.0,32.7977
162,4,2,2982617,URMA_WRITE,7,0ns,62,,0,0,5,5,0.0,953.78542,0.0,0.0,25.0171
163,4,6,8947849,URMA_WRITE,7,0ns,63,,0,0,1,0,0.0,195.87198,0.0,0.0,365.457
164,4,1,2982616,URMA_WRITE,7,0ns,64,,0,0,3,3,0.0,726.86136,0.0,0.0,32.8273
165,4,1,2982616,URMA_WRITE,7,0ns,64,,0,0,4,4,0.0,726.86136,0.0,0.0,32.8273
166,4,1,2982617,URMA_WRITE,7,0ns,64,,0,0,5,5,0.0,811.30074,0.0,0.0,29.4107
167,4,7,8947849,URMA_WRITE,7,0ns,65,,0,0,2,0,0.0,195.87198,0.0,0.0,365.457
168,4,0,2982616,URMA_WRITE,7,0ns,66,,0,0,3,3,0.0,727.8892,0.0,0.0,32.781
169,4,0,2982616,URMA_WRITE,7,0ns,66,,0,0,4,4,0.0,727.8892,0.0,0.0,32.781
170,4,0,2982617,URMA_WRITE,7,0ns,66,,0,0,5,5,0.0,789.16378,0.0,0.0,30.2357
171,4,8,2982616,URMA_WRITE,7,0ns,67,,0,0,3,3,0.0,726.70824,0.0,0.0,32.8343
172,4,8,2982616,URMA_WRITE,7,0ns,67,,0,0,4,4,0.0,726.70824,0.0,0.0,32.8343
173,4,8,2982617,URMA_WRITE,7,0ns,67,,0,0,5,5,0.0,726.70824,0.0,0.0,32.8343
174,4,15,2982616,URMA_WRITE,7,0ns,68,,0,0,3,3,0.0,727.15976,0.0,0.0,32.8139
175,4,15,2982616,URMA_WRITE,7,0ns,68,,0,0,4,4,0.0,727.15976,0.0,0.0,32.8139
176,4,15,2982616,URMA_WRITE,7,0ns,68,,0,0,5,5,0.0,952.00896,0.0,0.0,25.0638
177,4,9,2982616,URMA_WRITE,7,0ns,69,,0,0,3,3,0.0,728.06544,0.0,0.0,32.7731
178,4,9,2982616,URMA_WRITE,7,0ns,69,,0,0,4,4,0.0,728.5396,0.0,0.0,32.7517
179,4,9,2982616,URMA_WRITE,7,0ns,69,,0,0,5,5,0.0,938.42084,0.0,0.0,25.4267
180,4,14,2982616,URMA_WRITE,7,0ns,70,,0,0,3,3,0.0,727.79656,0.0,0.0,32.7852
181,4,14,2982616,URMA_WRITE,7,0ns,70,,0,0,4,4,0.0,728.16904,0.0,0.0,32.7684
182,4,14,2982616,URMA_WRITE,7,0ns,70,,0,0,5,5,0.0,728.16904,0.0,0.0,32.7684
183,4,10,2982616,URMA_WRITE,7,0ns,71,,0,0,3,3,0.0,727.62128,0.0,0.0,32.7931
184,4,10,2982616,URMA_WRITE,7,0ns,71,,0,0,4,4,0.0,728.06592,0.0,0.0,32.773
185,4,10,2982616,URMA_WRITE,7,0ns,71,,0,0,5,5,0.0,949.93838,0.0,0.0,25.1184
186,4,13,2982616,URMA_WRITE,7,0ns,72,,0,0,3,3,0.0,726.57512,0.0,0.0,32.8403
187,4,13,2982616,URMA_WRITE,7,0ns,72,,0,0,4,4,0.0,726.83088,0.0,0.0,32.8287
188,4,13,2982616,URMA_WRITE,7,0ns,72,,0,0,5,5,0.0,953.30728,0.0,0.0,25.0296
189,4,11,2982616,URMA_WRITE,7,0ns,73,,0,0,3,3,0.0,728.07592,0.0,0.0,32.7726
190,4,11,2982616,URMA_WRITE,7,0ns,73,,0,0,4,4,0.0,728.07592,0.0,0.0,32.7726
191,4,11,2982616,URMA_WRITE,7,0ns,73,,0,0,5,5,0.0,951.72664,0.0,0.0,25.0712
192,4,12,2982616,URMA_WRITE,7,0ns,74,,0,0,3,3,0.0,726.56512,0.0,0.0,32.8407
193,4,12,2982616,URMA_WRITE,7,0ns,74,,0,0,4,4,0.0,726.56512,0.0,0.0,32.8407
