taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,srcEntityId,dstEntityId,srcPortHint,dstPortHint
384,9,0,2982616,URMA_WRITE,7,0ns,148,,0,0,3,3
385,9,0,2982616,URMA_WRITE,7,0ns,148,,1,1,4,4
386,9,0,2982616,URMA_WRITE,7,0ns,148,,2,2,5,5
387,9,1,2982616,URMA_WRITE,7,0ns,149,,0,0,3,3
388,9,1,2982616,URMA_WRITE,7,0ns,149,,1,1,4,4
389,9,1,2982616,URMA_WRITE,7,0ns,149,,2,2,5,5
390,10,9,8947849,URMA_WRITE,7,0ns,150,,0,0,1,1
391,10,11,8947849,URMA_WRITE,7,0ns,151,,0,0,2,2
392,10,8,8947849,URMA_WRITE,7,0ns,152,,0,0,0,1
393,10,12,2982616,URMA_WRITE,7,0ns,153,,0,0,3,3
394,10,12,2982616,URMA_WRITE,7,0ns,153,,1,1,4,4
395,10,12,2982617,URMA_WRITE,7,0ns,153,,2,2,5,5
396,10,7,2982616,URMA_WRITE,7,0ns,154,,0,0,3,3
397,10,7,2982616,URMA_WRITE,7,0ns,154,,1,1,4,4
398,10,7,2982617,URMA_WRITE,7,0ns,154,,2,2,5,5
399,10,13,2982616,URMA_WRITE,7,0ns,155,,0,0,3,3
400,10,13,2982616,URMA_WRITE,7,0ns,155,,1,1,4,4
401,10,13,2982617,URMA_WRITE,7,0ns,155,,2,2,5,5
402,10,6,2982616,URMA_WRITE,7,0ns,156,,0,0,3,3
403,10,6,2982616,URMA_WRITE,7,0ns,156,,1,1,4,4
404,10,6,2982617,URMA_WRITE,7,0ns,156,,2,2,5,5
405,10,14,2982616,URMA_WRITE,7,0ns,157,,0,0,3,3
406,10,14,2982616,URMA_WRITE,7,0ns,157,,1,1,4,4
407,10,14,2982617,URMA_WRITE,7,0ns,157,,2,2,5,5
408,10,5,2982616,URMA_WRITE,7,0ns,158,,0,0,3,3
409,10,5,2982616,URMA_WRITE,7,0ns,158,,1,1,4,4
410,10,5,2982616,URMA_WRITE,7,0ns,158,,2,2,5,5
411,10,15,2982616,URMA_WRITE,7,0ns,159,,0,0,3,3
412,10,15,2982616,URMA_WRITE,7,0ns,159,,1,1,4,4
413,10,15,2982616,URMA_WRITE,7,0ns,159,,2,2,5,5
414,10,4,2982616,URMA_WRITE,7,0ns,160,,0,0,3,3
415,10,4,2982616,URMA_WRITE,7,0ns,160,,1,1,4,4
416,10,4,2982616,URMA_WRITE,7,0ns,160,,2,2,5,5
417,10,0,2982616,URMA_WRITE,7,0ns,161,,0,0,3,3
418,10,0,2982616,URMA_WRITE,7,0ns,161,,1,1,4,4
419,10,0,2982616,URMA_WRITE,7,0ns,161,,2,2,5,5
420,10,3,2982616,URMA_WRITE,7,0ns,162,,0,0,3,3
421,10,3,2982616,URMA_WRITE,7,0ns,162,,1,1,4,4
422,10,3,2982616,URMA_WRITE,7,0ns,162,,2,2,5,5
423,10,1,2982616,URMA_WRITE,7,0ns,163,,0,0,3,3
424,10,1,2982616,URMA_WRITE,7,0ns,163,,1,1,4,4
425,10,1,2982616,URMA_WRITE,7,0ns,163,,2,2,5,5
426,10,2,2982616,URMA_WRITE,7,0ns,164,,0,0,3,3
427,10,2,2982616,URMA_WRITE,7,0ns,164,,1,1,4,4
428,10,2,2982616,URMA_WRITE,7,0ns,164,,2,2,5,5
429,11,10,8947849,URMA_WRITE,7,0ns,165,,0,0,2,2
430,11,12,2982616,URMA_WRITE,7,0ns,166,,0,0,3,3
431,11,12,2982616,URMA_WRITE,7,0ns,166,,1,1,4,4
432,11,12,2982617,URMA_WRITE,7,0ns,166,,2,2,5,5
433,11,9,8947849,URMA_WRITE,7,0ns,167,,0,0,1,2
434,11,13,2982616,URMA_WRITE,7,0ns,168,,0,0,3,3
435,11,13,2982616,URMA_WRITE,7,0ns,168,,1,1,4,4
436,11,13,2982617,URMA_WRITE,7,0ns,168,,2,2,5,5
437,11,8,8947849,URMA_WRITE,7,0ns,169,,0,0,0,2
438,11,14,2982616,URMA_WRITE,7,0ns,170,,0,0,3,3
439,11,14,2982616,URMA_WRITE,7,0ns,170,,1,1,4,4
440,11,14,2982617,URMA_WRITE,7,0ns,170,,2,2,5,5
441,11,7,2982616,URMA_WRITE,7,0ns,171,,0,0,3,3
442,11,7,2982616,URMA_WRITE,7,0ns,171,,1,1,4,4
443,11,7,2982617,URMA_WRITE,7,0ns,171,,2,2,5,5
444,11,15,2982616,URMA_WRITE,7,0ns,172,,0,0,3,3
445,11,15,2982616,URMA_WRITE,7,0ns,172,,1,1,4,4
446,11,15,2982617,URMA_WRITE,7,0ns,172,,2,2,5,5
447,11,6,2982616,URMA_WRITE,7,0ns,173,,0,0,3,3
448,11,6,2982616,URMA_WRITE,7,0ns,173,,1,1,4,4
449,11,6,2982616,URMA_WRITE,7,0ns,173,,2,2,5,5
450,11,0,2982616,URMA_WRITE,7,0ns,174,,0,0,3,3
451,11,0,2982616,URMA_WRITE,7,0ns,174,,1,1,4,4
452,11,0,2982616,URMA_WRITE,7,0ns,174,,2,2,5,5
453,11,5,2982616,URMA_WRITE,7,0ns,175,,0,0,3,3
454,11,5,2982616,URMA_WRITE,7,0ns,175,,1,1,4,4
455,11,5,2982616,URMA_WRITE,7,0ns,175,,2,2,5,5
456,11,1,2982616,URMA_WRITE,7,0ns,176,,0,0,3,3
457,11,1,2982616,URMA_WRITE,7,0ns,176,,1,1,4,4
458,11,1,2982616,URMA_WRITE,7,0ns,176,,2,2,5,5
459,11,4,2982616,URMA_WRITE,7,0ns,177,,0,0,3,3
460,11,4,2982616,URMA_WRITE,7,0ns,177,,1,1,4,4
461,11,4,2982616,URMA_WRITE,7,0ns,177,,2,2,5,5
462,11,2,2982616,URMA_WRITE,7,0ns,178,,0,0,3,3
463,11,2,2982616,URMA_WRITE,7,0ns,178,,1,1,4,4
464,11,2,2982616,URMA_WRITE,7,0ns,178,,2,2,5,5
465,11,3,2982616,URMA_WRITE,7,0ns,179,,0,0,3,3
466,11,3,2982616,URMA_WRITE,7,0ns,179,,1,1,4,4
467,11,3,2982616,URMA_WRITE,7,0ns,179,,2,2,5,5
468,12,11,2982616,URMA_WRITE,7,0ns,180,,0,0,3,3
469,12,11,2982616,URMA_WRITE,7,0ns,180,,1,1,4,4
470,12,11,2982617,URMA_WRITE,7,0ns,180,,2,2,5,5
471,12,13,8947849,URMA_WRITE,7,0ns,181,,0,0,0,0
472,12,10,2982616,URMA_WRITE,7,0ns,182,,0,0,3,3
473,12,10,2982616,URMA_WRITE,7,0ns,182,,1,1,4,4
474,12,10,2982617,URMA_WRITE,7,0ns,182,,2,2,5,5
475,12,14,8947849,URMA_WRITE,7,0ns,183,,0,0,1,0
476,12,9,2982616,URMA_WRITE,7,0ns,184,,0,0,3,3
477,12,9,2982616,URMA_WRITE,7,0ns,184,,1,1,4,4
478,12,9,2982617,URMA_WRITE,7,0ns,184,,2,2,5,5
479,12,15,8947849,URMA_WRITE,7,0ns,185,,0,0,2,0
480,12,8,2982616,URMA_WRITE,7,0ns,186,,0,0,3,3
481,12,8,2982616,URMA_WRITE,7,0ns,186,,1,1,4,4
482,12,8,2982617,URMA_WRITE,7,0ns,186,,2,2,5,5
483,12,0,2982616,URMA_WRITE,7,0ns,187,,0,0,3,3
484,12,0,2982616,URMA_WRITE,7,0ns,187,,1,1,4,4
485,12,0,2982617,URMA_WRITE,7,0ns,187,,2,2,5,5
486,12,7,2982616,URMA_WRITE,7,0ns,188,,0,0,3,3
487,12,7,2982616,URMA_WRITE,7,0ns,188,,1,1,4,4
488,12,7,2982616,URMA_WRITE,7,0ns,188,,2,2,5,5
489,12,1,2982616,URMA_WRITE,7,0ns,189,,0,0,3,3
490,12,1,2982616,URMA_WRITE,7,0ns,189,,1,1,4,4
491,12,1,2982616,URMA_WRITE,7,0ns,189,,2,2,5,5
492,12,6,2982616,URMA_WRITE,7,0ns,190,,0,0,3,3
493,12,6,2982616,URMA_WRITE,7,0ns,190,,1,1,4,4
494,12,6,2982616,URMA_WRITE,7,0ns,190,,2,2,5,5
495,12,2,2982616,URMA_WRITE,7,0ns,191,,0,0,3,3
496,12,2,2982616,URMA_WRITE,7,0ns,191,,1,1,4,4
497,12,2,2982616,URMA_WRITE,7,0ns,191,,2,2,5,5
498,12,5,2982616,URMA_WRITE,7,0ns,192,,0,0,3,3
499,12,5,2982616,URMA_WRITE,7,0ns,192,,1,1,4,4
500,12,5,2982616,URMA_WRITE,7,0ns,192,,2,2,5,5
501,12,3,2982616,URMA_WRITE,7,0ns,193,,0,0,3,3
502,12,3,2982616,URMA_WRITE,7,0ns,193,,1,1,4,4
503,12,3,2982616,URMA_WRITE,7,0ns,193,,2,2,5,5
504,12,4,2982616,URMA_WRITE,7,0ns,194,,0,0,3,3
505,12,4,2982616,URMA_WRITE,7,0ns,194,,1,1,4,4
506,12,4,2982616,URMA_WRITE,7,0ns,194,,2,2,5,5
507,13,12,8947849,URMA_WRITE,7,0ns,195,,0,0,0,0
508,13,14,8947849,URMA_WRITE,7,0ns,196,,0,0,1,1
509,13,11,2982616,URMA_WRITE,7,0ns,197,,0,0,3,3
510,13,11,2982616,URMA_WRITE,7,0ns,197,,1,1,4,4
511,13,11,2982617,URMA_WRITE,7,0ns,197,,2,2,5,5
512,13,15,8947849,URMA_WRITE,7,0ns,198,,0,0,2,1
513,13,10,2982616,URMA_WRITE,7,0ns,199,,0,0,3,3
514,13,10,2982616,URMA_WRITE,7,0ns,199,,1,1,4,4
515,13,10,2982617,URMA_WRITE,7,0ns,199,,2,2,5,5
516,13,0,2982616,URMA_WRITE,7,0ns,200,,0,0,3,3
517,13,0,2982616,URMA_WRITE,7,0ns,200,,1,1,4,4
518,13,0,2982617,URMA_WRITE,7,0ns,200,,2,2,5,5
519,13,9,2982616,URMA_WRITE,7,0ns,201,,0,0,3,3
520,13,9,2982616,URMA_WRITE,7,0ns,201,,1,1,4,4
521,13,9,2982617,URMA_WRITE,7,0ns,201,,2,2,5,5
522,13,1,2982616,URMA_WRITE,7,0ns,202,,0,0,3,3
523,13,1,2982616,URMA_WRITE,7,0ns,202,,1,1,4,4
524,13,1,2982617,URMA_WRITE,7,0ns,202,,2,2,5,5
525,13,8,2982616,URMA_WRITE,7,0ns,203,,0,0,3,3
526,13,8,2982616,URMA_WRITE,7,0ns,203,,1,1,4,4
527,13,8,2982616,URMA_WRITE,7,0ns,203,,2,2,5,5
528,13,2,2982616,URMA_WRITE,7,0ns,204,,0,0,3,3
529,13,2,2982616,URMA_WRITE,7,0ns,204,,1,1,4,4
530,13,2,2982616,URMA_WRITE,7,0ns,204,,2,2,5,5
531,13,7,2982616,URMA_WRITE,7,0ns,205,,0,0,3,3
532,13,7,2982616,URMA_WRITE,7,0ns,205,,1,1,4,4
533,13,7,2982616,URMA_WRITE,7,0ns,205,,2,2,5,5
534,13,3,2982616,URMA_WRITE,7,0ns,206,,0,0,3,3
535,13,3,2982616,URMA_WRITE,7,0ns,206,,1,1,4,4
536,13,3,2982616,URMA_WRITE,7,0ns,206,,2,2,5,5
537,13,6,2982616,URMA_WRITE,7,0ns,207,,0,0,3,3
538,13,6,2982616,URMA_WRITE,7,0ns,207,,1,1,4,4
539,13,6,2982616,URMA_WRITE,7,0ns,207,,2,2,5,5
540,13,4,2982616,URMA_WRITE,7,0ns,208,,0,0,3,3
541,13,4,2982616,URMA_WRITE,7,0ns,208,,1,1,4,4
542,13,4,2982616,URMA_WRITE,7,0ns,208,,2,2,5,5
543,13,5,2982616,URMA_WRITE,7,0ns,209,,0,0,3,3
544,13,5,2982616,URMA_WRITE,7,0ns,209,,1,1,4,4
545,13,5,2982616,URMA_WRITE,7,0ns,209,,2,2,5,5
546,14,13,8947849,URMA_WRITE,7,0ns,210,,0,0,1,1
547,14,15,8947849,URMA_WRITE,7,0ns,211,,0,0,2,2
548,14,12,8947849,URMA_WRITE,7,0ns,212,,0,0,0,1
549,14,0,2982616,URMA_WRITE,7,0ns,213,,0,0,3,3
550,14,0,2982616,URMA_WRITE,7,0ns,213,,1,1,4,4
551,14,0,2982617,URMA_WRITE,7,0ns,213,,2,2,5,5
552,14,11,2982616,URMA_WRITE,7,0ns,214,,0,0,3,3
553,14,11,2982616,URMA_WRITE,7,0ns,214,,1,1,4,4
554,14,11,2982617,URMA_WRITE,7,0ns,214,,2,2,5,5
555,14,1,2982616,URMA_WRITE,7,0ns,215,,0,0,3,3
556,14,1,2982616,URMA_WRITE,7,0ns,215,,1,1,4,4
557,14,1,2982617,URMA_WRITE,7,0ns,215,,2,2,5,5
558,14,10,2982616,URMA_WRITE,7,0ns,216,,0,0,3,3
559,14,10,2982616,URMA_WRITE,7,0ns,216,,1,1,4,4
560,14,10,2982617,URMA_WRITE,7,0ns,216,,2,2,5,5
561,14,2,2982616,URMA_WRITE,7,0ns,217,,0,0,3,3
562,14,2,2982616,URMA_WRITE,7,0ns,217,,1,1,4,4
563,14,2,2982617,URMA_WRITE,7,0ns,217,,2,2,5,5
564,14,9,2982616,URMA_WRITE,7,0ns,218,,0,0,3,3
565,14,9,2982616,URMA_WRITE,7,0ns,218,,1,1,4,4
566,14,9,2982616,URMA_WRITE,7,0ns,218,,2,2,5,5
567,14,3,2982616,URMA_WRITE,7,0ns,219,,0,0,3,3
568,14,3,2982616,URMA_WRITE,7,0ns,219,,1,1,4,4
569,14,3,2982616,URMA_WRITE,7,0ns,219,,2,2,5,5
570,14,8,2982616,URMA_WRITE,7,0ns,220,,0,0,3,3
571,14,8,2982616,URMA_WRITE,7,0ns,220,,1,1,4,4
572,14,8,2982616,URMA_WRITE,7,0ns,220,,2,2,5,5
573,14,4,2982616,URMA_WRITE,7,0ns,221,,0,0,3,3
574,14,4,2982616,URMA_WRITE,7,0ns,221,,1,1,4,4
575,14,4,2982616,URMA_WRITE,7,0ns,221,,2,2,5,5
576,14,7,2982616,URMA_WRITE,7,0ns,222,,0,0,3,3
577,14,7,2982616,URMA_WRITE,7,0ns,222,,1,1,4,4
578,14,7,2982616,URMA_WRITE,7,0ns,222,,2,2,5,5
579,14,5,2982616,URMA_WRITE,7,0ns,223,,0,0,3,3
580,14,5,2982616,URMA_WRITE,7,0ns,223,,1,1,4,4
581,14,5,2982616,URMA_WRITE,7,0ns,223,,2,2,5,5
582,14,6,2982616,URMA_WRITE,7,0ns,224,,0,0,3,3
583,14,6,2982616,URMA_WRITE,7,0ns,224,,1,1,4,4
584,14,6,2982616,URMA_WRITE,7,0ns,224,,2,2,5,5
585,15,14,8947849,URMA_WRITE,7,0ns,225,,0,0,2,2
586,15,0,2982616,URMA_WRITE,7,0ns,226,,0,0,3,3
587,15,0,2982616,URMA_WRITE,7,0ns,226,,1,1,4,4
588,15,0,2982617,URMA_WRITE,7,0ns,226,,2,2,5,5
589,15,13,8947849,URMA_WRITE,7,0ns,227,,0,0,1,2
590,15,1,2982616,URMA_WRITE,7,0ns,228,,0,0,3,3
591,15,1,2982616,URMA_WRITE,7,0ns,228,,1,1,4,4
592,15,1,2982617,URMA_WRITE,7,0ns,228,,2,2,5,5
593,15,12,8947849,URMA_WRITE,7,0ns,229,,0,0,0,2
594,15,2,2982616,URMA_WRITE,7,0ns,230,,0,0,3,3
595,15,2,2982616,URMA_WRITE,7,0ns,230,,1,1,4,4
596,15,2,2982617,URMA_WRITE,7,0ns,230,,2,2,5,5
597,15,11,2982616,URMA_WRITE,7,0ns,231,,0,0,3,3
598,15,11,2982616,URMA_WRITE,7,0ns,231,,1,1,4,4
599,15,11,2982617,URMA_WRITE,7,0ns,231,,2,2,5,5
600,15,3,2982616,URMA_WRITE,7,0ns,232,,0,0,3,3
601,15,3,2982616,URMA_WRITE,7,0ns,232,,1,1,4,4
602,15,3,2982617,URMA_WRITE,7,0ns,232,,2,2,5,5
603,15,10,2982616,URMA_WRITE,7,0ns,233,,0,0,3,3
604,15,10,2982616,URMA_WRITE,7,0ns,233,,1,1,4,4
605,15,10,2982616,URMA_WRITE,7,0ns,233,,2,2,5,5
606,15,4,2982616,URMA_WRITE,7,0ns,234,,0,0,3,3
607,15,4,2982616,URMA_WRITE,7,0ns,234,,1,1,4,4
608,15,4,2982616,URMA_WRITE,7,0ns,234,,2,2,5,5
609,15,9,2982616,URMA_WRITE,7,0ns,235,,0,0,3,3
610,15,9,2982616,URMA_WRITE,7,0ns,235,,1,1,4,4
611,15,9,2982616,URMA_WRITE,7,0ns,235,,2,2,5,5
612,15,5,2982616,URMA_WRITE,7,0ns,236,,0,0,3,3
613,15,5,2982616,URMA_WRITE,7,0ns,236,,1,1,4,4
614,15,5,2982616,URMA_WRITE,7,0ns,236,,2,2,5,5
615,15,8,2982616,URMA_WRITE,7,0ns,237,,0,0,3,3
616,15,8,2982616,URMA_WRITE,7,0ns,237,,1,1,4,4
617,15,8,2982616,URMA_WRITE,7,0ns,237,,2,2,5,5
618,15,6,2982616,URMA_WRITE,7,0ns,238,,0,0,3,3
619,15,6,2982616,URMA_WRITE,7,0ns,238,,1,1,4,4
620,15,6,2982616,URMA_WRITE,7,0ns,238,,2,2,5,5
621,15,7,2982616,URMA_WRITE,7,0ns,239,,0,0,3,3
622,15,7,2982616,URMA_WRITE,7,0ns,239,,1,1,4,4
623,15,7,2982616,URMA_WRITE,7,0ns,239,,2,2,5,5
